sample_label,device_type,horizon_minutes,target_final_passed_bases,device_is_promethion,minimum_q_score_setting,planned_run_limit_hours,series_resolution_seconds,observed_through_seconds,observed_estimated_bases,observed_passed_bases,observed_failed_bases,observed_total_reads,observed_passed_reads,observed_failed_reads,observed_passed_base_fraction,observed_passed_read_fraction,observed_mean_passed_read_length,observed_mean_failed_read_length,observed_mean_estimated_read_length,observed_basecalling_completion_ratio,observed_average_estimated_bases_per_hour,observed_average_passed_bases_per_hour,observed_recent_estimated_bases_per_hour,observed_recent_passed_bases_per_hour,observed_qscore_lower,observed_qscore_mode,observed_qscore_upper,observed_translocation_q25,observed_translocation_median,observed_translocation_q75,observed_temperature,observed_target_temperature,pore_activity_sequencing_percent,pore_activity_pore_available_percent,pore_activity_unavailable_percent,pore_activity_inactive_percent,pore_activity_unclassified_percent,pore_scan_pore_available_count,pore_scan_reserved_pore_count,pore_scan_unavailable_count,pore_scan_saturated_count,pore_scan_zero_count,pore_scan_inactive_count
Sample1,MINION_MK1D,30,0,0,,24.0,1800.0,1800.0,9511546.0,,,3178.0,,,,,,,2992.934550031466,,19023092.0,,,,,,,,,,34.92694943745931,0.0,43.999379079861114,24.592639930555556,9.49191521267361,14.4797427734375,7.436323003472222,1538.0,3.0,157.0,2.0,239.0,109.0
Sample1,MINION_MK1D,60,0,0,,24.0,1800.0,3600.0,27749613.0,,,7635.0,,,,,,,3634.526915520629,,27749613.0,,36476134.0,,,,,,,,34.92709808349609,0.0,49.94320772569445,28.2034404296875,9.599129665798612,7.9794375,4.274784678819445,1538.0,3.0,157.0,2.0,239.0,109.0
Sample1,MINION_MK1D,120,0,0,,24.0,1800.0,7200.0,78997863.0,,,17025.0,,,,,,,4640.109427312776,,39498931.5,,55223194.0,,,,,,,,34.92607803344727,0.0,40.28365475260417,28.151685872395834,8.524622374131944,13.874332595486111,9.165704405381945,1475.0,25.0,157.0,2.0,282.0,107.0
Sample2,MINION_MK1D,30,201939766,0,9,24.0,1800.0,1800.0,11978013.0,4614873.0,1332842.0,9899.0,4041.0,5777.0,0.7759068818865732,0.40822305283361954,1142.012620638456,230.71525012982517,1210.0225275280332,0.49655272539777673,23956026.0,9229746.0,,,3.20716834,5.875,13.1154957,221.764893,274.639313,318.565094,35.12148844401042,0.0,17.88723693576389,6.865836219618056,9.26222009548611,60.01660857204861,5.968098177083333,434.0,149.0,486.0,10.0,797.0,172.0
Sample2,MINION_MK1D,60,201939766,0,9,24.0,1800.0,3600.0,30255090.0,11382503.0,2914520.0,20949.0,9389.0,11449.0,0.7961449736773872,0.44818368418540266,1212.3232506124189,254.56546423268406,1444.2259773736216,0.4725493462422356,30255090.0,11382503.0,36554154.0,13535260.0,3.19984388,5.86986113,14.8596964,224.310501,281.377838,330.082214,35.9308666229248,0.0,14.172195421006945,4.525623871527778,8.725217556423612,69.83983782552083,2.7371253255208337,434.0,149.0,486.0,10.0,797.0,172.0
Sample2,MINION_MK1D,120,201939766,0,9,24.0,1800.0,7200.0,69999411.0,26708052.0,8620274.0,42049.0,20721.0,21252.0,0.755995401536999,0.4927822302551785,1288.9364412914435,405.62177677395067,1664.7104806297416,0.5046946180732863,34999705.5,13354026.0,44605104.0,18132942.0,3.24492621,9.87103653,15.7733774,225.424545,280.863373,325.427246,35.930854161580406,0.0,10.957349869791667,2.729077582465278,11.009655902777778,69.84468904079861,5.459227604166667,330.0,77.0,616.0,13.0,817.0,195.0
Sample3,MINION_MK1D,30,472366132,0,9,24.0,1800.0,1800.0,20970327.0,9646924.0,1511475.0,17056.0,10618.0,6229.0,0.8645437396529735,0.6225375234521576,908.544358636278,242.65130839621128,1229.49853424015,0.532104196563077,41940654.0,19293848.0,,,2.89465594,11.3687153,18.0816059,273.196625,337.543091,374.366577,35.455270512898764,0.0,31.925030967881945,15.834278797743057,16.13054296875,26.956552690972224,9.153594574652779,1262.0,6.0,180.0,21.0,332.0,247.0
Sample3,MINION_MK1D,60,472366132,0,9,24.0,1800.0,3600.0,61941154.0,26783678.0,3649873.0,44915.0,30654.0,13960.0,0.8800707482344075,0.6824891461649782,873.7416976577282,261.4522206303725,1379.0750083491039,0.49133006143217806,61941154.0,26783678.0,81941654.0,34273508.0,6.03609896,13.391057,18.6333027,276.96698,341.787079,380.24939,35.93119138081868,0.0,29.011681575520836,18.982734570312502,17.234339908854167,28.852332161458335,5.918911783854167,1262.0,6.0,180.0,21.0,332.0,247.0
Sample3,MINION_MK1D,120,472366132,0,9,24.0,1800.0,7200.0,153563058.0,70236676.0,10867293.0,100069.0,70635.0,29160.0,0.8660078768771476,0.7058629545613526,994.3608126283004,372.6780864197531,1534.5717255093984,0.5281476551476332,76781529.0,35118338.0,94947902.0,47254698.0,4.19904566,13.1010647,18.1896019,253.362686,317.845154,368.638153,35.9311466217041,0.0,30.158284483506947,7.924701280381945,19.707867122395836,31.17839613715278,11.030750976562501,897.0,9.0,392.0,25.0,487.0,238.0
Sample4,MINION_MK1D,30,761708920,0,8,72.0,1800.0,1800.0,15588214.0,12936651.0,1109526.0,13899.0,10887.0,2986.0,0.9210086844270865,0.7832937621411612,1188.2659134747864,371.57602143335566,1121.5349305705447,0.9010767365652024,31176428.0,25873302.0,,,7.76255608,9.97134781,13.068778,365.171478,394.783447,418.393341,35.05984535217285,0.0,13.818521636284723,6.331317513020833,6.673467230902778,67.6614365451389,5.515257074652778,260.0,85.0,536.0,46.0,827.0,294.0
Sample4,MINION_MK1D,60,761708920,0,8,72.0,1800.0,3600.0,41250499.0,33019109.0,2693339.0,29344.0,23509.0,5771.0,0.9245826273236716,0.8011518538713195,1404.5305627631972,466.70230462658117,1405.7558274263904,0.8657458422502962,41250499.0,33019109.0,51324570.0,40164916.0,8.125,10.625,13.2097921,367.40918,399.03894,422.775055,35.292948659261064,0.0,14.723829101562501,5.183488932291667,5.2242634765625,72.91057256944445,1.957845920138889,260.0,85.0,536.0,46.0,827.0,294.0
Sample4,MINION_MK1D,120,761708920,0,8,72.0,1800.0,7200.0,101019833.0,74718989.0,7237032.0,58678.0,47294.0,11259.0,0.9116961522570746,0.8059920242680392,1579.8830507041062,642.7775113242739,1721.596390470023,0.8112864431284499,50509916.5,37359494.5,66649066.0,44069264.0,7.92518139,10.8355198,13.375,365.315704,397.397766,420.771545,35.313211313883464,0.0,13.935999674479167,5.041248632812501,5.237543033854167,70.97802417534723,4.807184483506945,241.0,85.0,581.0,48.0,791.0,302.0
Sample5,MINION_MK1D,30,860543380,0,10,24.0,600.0,1800.0,118197204.0,113813674.0,3965853.0,45904.0,39109.0,6032.0,0.966328163297854,0.8519736842105263,2910.165793039965,657.4689986737401,2574.878093412339,0.9964662700481477,236394408.0,227627348.0,320876064.0,308928972.0,15.375,19.375,22.125,380.324249,399.941132,415.739746,35.31122512817383,0.0,66.91640566406251,9.197777213541666,8.933157096354167,11.069125325520833,3.8835347005208334,1180.0,3.0,204.0,58.0,312.0,291.0
Sample5,MINION_MK1D,60,860543380,0,10,24.0,600.0,3600.0,289364970.0,281868475.0,9639963.0,100998.0,88882.0,11577.0,0.9669307582787706,0.8800372284599695,3171.266116874058,832.6823011142783,2865.056436761124,1.007407489579682,289364970.0,281868475.0,349567920.0,342367104.0,15.625,19.375,22.375,381.910492,401.671356,417.57843,35.31199493408203,0.0,64.4429673828125,8.018738606770833,10.008076692708334,13.464774479166667,4.065442838541667,1180.0,3.0,204.0,58.0,312.0,291.0
Sample5,MINION_MK1D,120,860543380,0,10,24.0,600.0,7200.0,646544827.0,616313137.0,24738177.0,210593.0,184633.0,20556.0,0.96140998940375,0.8767290460746558,3338.044320354433,1203.4528604786924,3070.115469175139,0.9915032759205727,323272413.5,308156568.5,387988290.0,380608902.0,16.125,19.625,22.375,384.798,404.709747,420.851,35.31164817810058,0.0,68.29615872395834,6.754596484375,7.16652109375,14.865842447916668,2.9168812500000003,1035.0,16.0,263.0,58.0,370.0,306.0
Sample7,MINION_MK1D,30,3663900845,0,10,,1800.0,1800.0,62873290.0,61722043.0,1510227.0,22509.0,20451.0,1308.0,0.976116198263956,0.9085699053711849,3018.0452300620996,1154.6077981651376,2793.25114398685,1.0057095787416246,125746580.0,123444086.0,,,16.6734638,19.0821724,21.375,379.438904,396.78949,410.849854,35.061405181884766,0.0,21.443921484375,48.67499049479167,4.151684895833333,21.244638671875002,4.484764453125,1174.0,0.0,262.0,2.0,375.0,235.0
Sample7,MINION_MK1D,60,3663900845,0,10,,1800.0,3600.0,169976584.0,164995645.0,3930331.0,59730.0,54207.0,2807.0,0.9767334125096309,0.9075339025615269,3043.806980648256,1400.189169932312,2845.7489368826386,0.9938191015769561,169976584.0,164995645.0,214206588.0,206547204.0,16.5364456,18.9531498,21.2864456,381.33252,397.992737,412.588531,35.18793462117513,0.0,33.52069943576389,43.27261497395833,3.689457443576389,18.235851041666667,1.2813771050347222,1174.0,0.0,262.0,2.0,375.0,235.0
Sample7,MINION_MK1D,120,3663900845,0,10,,1800.0,7200.0,389404447.0,387358483.0,10503806.0,134714.0,126048.0,6302.0,0.9735993928291102,0.9356711254954941,3073.102968710333,1666.7416693113298,2890.601177308966,1.0217199419913148,194702223.5,193679241.5,198315600.0,200753074.0,16.375,19.0268974,21.3112621,381.388275,399.341919,414.772766,35.188459142049155,0.0,30.416483550347223,28.762338606770836,3.0251860894097224,33.49816759982639,4.297824153645833,809.0,306.0,304.0,2.0,388.0,239.0
Sample8,MINION_MK1D,30,2575980970,0,10,,1800.0,1800.0,180830310.0,64376912.0,2602095.0,698141.0,250493.0,10480.0,0.9611505885717296,0.35880001317785376,257.00084233890766,248.2915076335878,259.0168891384405,0.3703970147482466,361660620.0,128753824.0,,,12.0451851,14.625001,19.4131832,369.051025,392.694244,413.55127,35.19517542521159,0.0,57.865578233506945,20.77707595486111,4.721368033854167,11.494434157986111,5.141543619791667,1448.0,6.0,207.0,8.0,253.0,126.0
Sample8,MINION_MK1D,60,2575980970,0,10,,1800.0,3600.0,428593075.0,138700000.0,5604485.0,1632187.0,532065.0,22621.0,0.9611620872351958,0.32598286838456625,260.6824354167254,247.75584633747403,262.5882175265457,0.33669345917453286,428593075.0,138700000.0,495525530.0,148646176.0,11.875,14.3778601,18.875,372.621033,398.611969,418.11731,35.74042167663574,0.0,77.53741629774306,11.632876822916668,3.546904991319445,5.633767643229167,1.6490342447916668,1448.0,6.0,207.0,8.0,253.0,126.0
Sample8,MINION_MK1D,120,2575980970,0,10,,1800.0,7200.0,913039891.0,293826883.0,12160990.0,3380484.0,1092899.0,48881.0,0.9602566275559554,0.3232966048648655,268.85090296541586,248.78766801006526,270.09146944638695,0.3351308918878332,456519945.5,146913441.5,456969762.0,158140714.0,11.875,14.375,19.0241947,372.46936,397.252808,416.395569,35.802055231730144,0.0,70.94494168836806,8.802709592013889,3.8420763671875,11.91380490451389,4.496467447916667,1396.0,46.0,207.0,6.0,276.0,117.0
Sample11,MINION_MK1D,30,10744180,0,10,,1800.0,1800.0,6773395.0,6157481.0,301405.0,10652.0,9958.0,681.0,0.9533348320437921,0.934847915884341,618.3451496284395,442.59177679882526,635.8801164100638,0.9535670073869899,13546790.0,12314962.0,,,11.8359842,15.5195074,20.263216,352.533813,377.030426,396.767029,35.11677500406901,0.0,2.524501150173611,7.453610481770833,1.7146756510416667,84.66238626302084,3.6448264539930557,461.0,1.0,498.0,130.0,177.0,781.0
Sample11,MINION_MK1D,60,10744180,0,10,,1800.0,3600.0,8681794.0,7002021.0,396001.0,12074.0,11170.0,914.0,0.9464720434732419,0.9251283750207057,626.8595344673232,433.26148796498904,719.0486996852742,0.8521305619552825,8681794.0,7002021.0,3816798.0,1689080.0,9.65087414,14.4399538,18.6101894,365.915283,386.337067,403.178314,35.93123296101888,0.0,0.48392183159722224,0.7533236979166668,0.07115533854166667,98.64356553819445,0.04803359375,461.0,1.0,498.0,130.0,177.0,781.0
Sample11,MINION_MK1D,120,10744180,0,10,,1800.0,7200.0,9354455.0,7513267.0,504263.0,15414.0,13843.0,1578.0,0.937104943791916,0.8980796678344363,542.7484649281225,319.55830164765524,606.880433372259,0.8570814654621782,4677227.5,3756633.5,1245952.0,1010042.0,9.98477268,13.6065884,17.9610786,369.218658,385.849579,404.686859,35.93083165486654,0.0,0.31133274739583333,0.8499208984375001,0.6853940104166667,95.3970125,2.75633984375,231.0,1.0,511.0,132.0,121.0,1052.0
Sample12,MINION_MK1D,30,7858107199,0,9,,1800.0,1800.0,177371828.0,130384974.0,3811075.0,214168.0,151209.0,4776.0,0.9716006914629804,0.706029845728587,862.2831577485467,797.9637772194305,828.1901497889507,0.756580402384983,354743656.0,260769948.0,,,13.0328665,19.021246,22.6746407,373.218292,394.305542,413.800415,35.058680597941084,0.0,56.36688361545139,19.119507486979167,5.7789558810763895,13.5318552734375,5.202797743055556,1414.0,1.0,151.0,5.0,362.0,115.0
Sample12,MINION_MK1D,60,7858107199,0,9,,1800.0,3600.0,423932603.0,286704435.0,7948039.0,488892.0,319567.0,9612.0,0.9730257177477492,0.6536556131006439,897.1653362205734,826.8871202663338,867.1293516768529,0.6950455612870143,423932603.0,286704435.0,493121550.0,312638922.0,14.0414057,19.0421848,22.4585934,376.853699,397.736786,416.534698,35.35512212117513,0.0,75.01350536024306,11.96371115451389,3.3065543402777777,8.415792361111112,1.3004367838541668,1414.0,1.0,151.0,5.0,362.0,115.0
Sample12,MINION_MK1D,120,7858107199,0,9,,1800.0,7200.0,894977023.0,613533676.0,16794911.0,977235.0,646521.0,19000.0,0.9733553080942527,0.6615819122319606,948.977180942305,883.9426842105263,915.8257972749645,0.7042958319612637,447488511.5,306766838.0,439578436.0,322814160.0,14.8184719,19.3173542,22.625,379.276093,399.478302,417.66571,35.43777503967285,0.0,67.47190575086806,8.485124696180556,3.0161398220486113,15.689301432291668,5.337528298611112,1297.0,3.0,179.0,9.0,450.0,110.0
Sample14,MINION_MK1D,30,3972510088,0,10,,1800.0,1800.0,166038143.0,149153876.0,7835867.0,76031.0,63414.0,10326.0,0.9500867582157899,0.8340545303889203,2352.065411423345,758.8482471431338,2183.821638542174,0.9455040881781002,332076286.0,298307752.0,,,11.4564095,15.2546873,21.5154476,380.755188,403.629974,422.46933,34.67403628031413,0.0,61.05064592013889,7.3101232421875,5.40934921875,21.39909537760417,4.830786241319445,1035.0,1.0,201.0,112.0,247.0,452.0
Sample14,MINION_MK1D,60,3972510088,0,10,,1800.0,3600.0,362452619.0,306059955.0,15750606.0,145731.0,117374.0,19610.0,0.9510562799708739,0.8054154572465707,2607.5617683643736,803.1925548189699,2487.1346453397014,0.8878693217554043,362452619.0,306059955.0,392828952.0,313812158.0,11.545229,15.5363684,22.3599033,374.039673,395.965515,415.855255,34.43746096293132,0.0,66.814779296875,5.874870876736112,5.594013802083333,19.945907139756944,1.7704288845486111,1035.0,1.0,201.0,112.0,247.0,452.0
Sample14,MINION_MK1D,120,3972510088,0,10,,1800.0,7200.0,736282151.0,633071225.0,34366718.0,261464.0,211343.0,36082.0,0.9485094931140288,0.8083063060306581,2995.4681489332506,952.4615597805,2815.9981909555427,0.9064975187752446,368141075.5,316535612.5,364784484.0,296528418.0,11.625,15.9069824,22.7758465,372.757202,394.516724,415.418213,34.43728675842285,0.0,57.83833973524306,4.522385199652778,4.594219813368055,27.539012282986114,5.50604296875,860.0,4.0,299.0,124.0,252.0,509.0
Sample15,MINION_MK1D,30,7439173608,0,10,,1800.0,1800.0,132899708.0,126056310.0,7222554.0,62091.0,54933.0,6324.0,0.9458087067728909,0.8847175919215345,2294.7283053902024,1142.0863377609107,2140.4021194698103,1.0028529483300295,265799416.0,252112620.0,,,13.6568184,17.936903,21.3290062,371.539215,394.994568,420.794312,35.23607114156087,0.0,58.98472686631945,9.853061870659722,6.403976171875001,18.767903428819444,5.99033166232639,1281.0,3.0,186.0,16.0,287.0,275.0
Sample15,MINION_MK1D,60,7439173608,0,10,,1800.0,3600.0,348637500.0,317475174.0,18773495.0,150103.0,129802.0,12614.0,0.9441678236055709,0.864752869696142,2445.8419284756783,1488.3062470271127,2322.6551101576915,0.9644650073500413,348637500.0,317475174.0,431475584.0,382837728.0,14.2935286,18.5415058,21.5435276,380.788635,403.174225,428.774445,35.438184356689455,0.0,74.36899665798612,6.331465928819445,5.183507052951389,12.00382677951389,2.1122035807291666,1281.0,3.0,186.0,16.0,287.0,275.0
Sample15,MINION_MK1D,120,7439173608,0,10,,1800.0,7200.0,791662199.0,579221532.0,35550632.0,328410.0,231783.0,20680.0,0.9421726713052675,0.7057732712158582,2498.9819443186084,1719.0827852998066,2410.5910264608265,0.7765586948278681,395831099.5,289610766.0,430868356.0,167507786.0,14.166975,18.0279274,21.125,389.704254,412.270874,438.386414,35.438028717041014,0.0,67.85449926215279,4.642837565104167,4.518994140625,16.479549370659722,6.504119661458334,1222.0,10.0,227.0,28.0,299.0,262.0
Sample16,MINION_MK1D,30,3779769131,0,10,,1800.0,1800.0,50049872.0,46170461.0,2415835.0,25689.0,22042.0,3338.0,0.9502774403712521,0.8580326209661723,2094.6584248253334,723.7372678250449,1948.2997391879792,0.9707576474920855,100099744.0,92340922.0,,,10.9258327,15.9848394,21.125,370.978516,392.272095,413.618256,35.2580763498942,0.0,28.40880412326389,9.785515494791667,7.136510004340278,48.91199407552084,5.757176302083334,618.0,182.0,404.0,36.0,506.0,302.0
Sample16,MINION_MK1D,60,3779769131,0,10,,1800.0,3600.0,128139404.0,115186811.0,5773883.0,61205.0,53125.0,7662.0,0.9522664527701866,0.8679846417776326,2168.2223247058823,753.5738710519447,2093.610064537211,0.94397734205163,128139404.0,115186811.0,156179064.0,138032700.0,11.4607916,16.2992401,21.2936821,375.387268,396.478,418.067657,35.56157925923665,0.0,34.457810199652776,8.15268674045139,5.328087391493056,49.681251128472226,2.3801645399305555,618.0,182.0,404.0,36.0,506.0,302.0
Sample16,MINION_MK1D,120,3779769131,0,10,,1800.0,7200.0,300768288.0,270899067.0,12823864.0,134953.0,118795.0,15608.0,0.9548014538169282,0.8802694271338911,2280.3911528262975,821.6212198872373,2228.6891584477557,0.943327279902594,150384144.0,135449533.5,172217742.0,156542306.0,12.0731726,17.6137791,21.5731735,375.745026,396.806366,417.61203,35.56138623555501,0.0,32.883878385416665,7.549936501736111,5.167286805555555,48.55563600260417,5.8432623046875,584.0,142.0,419.0,39.0,525.0,339.0
Sample17,MINION_MK1D,30,2396148990,0,10,,1800.0,1800.0,36677880.0,29684116.0,2586593.0,42350.0,33271.0,8729.0,0.9198470352789584,0.7856198347107438,892.191878813381,296.32180089357314,866.0656434474616,0.8798411740264159,73355760.0,59368232.0,,,9.54457092,14.490015,19.6641445,371.139771,394.713776,415.818665,35.174503580729166,0.0,42.133227799479165,21.161300759548613,11.56249142795139,16.4292982421875,8.713681770833334,1451.0,1.0,167.0,2.0,248.0,179.0
